Gene,BL1_tvalue,BL2_tvalue,M_tvalue,LAR_tvalue
PIK3CA,0.419055962,1.597672156,1.130985754,-3.31982954
KLHDC2,0.432806168,-0.650518561,2.67129257,-2.415521838
LOC105370109&LOC105377167,0.420946957,-0.86916046,-6.044051127,2.93743855
GPD2,-0.409198741,0.556496858,-1.602228927,2.348476466
LOC101929812&LOC102724994&LOC102724995&LOC107986351,-0.4166804,0.819364925,4.653040716,-2.457253728
ZNF570,0.412480905,-1.159135573,3.033230442,-2.972949949
CYB5R4,0.39865285,-0.663176409,-0.023806547,-2.04187742
GSK3A,-0.393164117,-0.811925584,-0.19279885,2.48436012
HOPX,0.390528804,-0.251429181,0.979226807,-2.42922674
C8orf34,-0.386945348,-0.852173719,-0.738548541,2.053836941
HNRNPH1,0.385596546,-0.998511845,-1.467637384,2.515641937
ARHGEF35,0.387672457,1.619093424,1.546828568,-3.542353485
LOC100505534,-0.380378674,-0.198046746,-1.130749383,2.234576664
LRRC8B,-0.378363198,-1.615401712,-1.914404287,2.342971591
FOXM1,-0.369428072,0.786559567,-0.566487137,2.551978452
MSMB,0.362245244,0.780076926,1.047545737,-2.239181401
ZNF555,0.35839902,0.125629768,1.164312278,-2.515954061
PTH1R,-0.356322506,0.434041622,-1.437411133,2.343182314
FAM171A2,-0.361802013,0.893789665,-3.441178196,3.051617261
SRSF1,-0.348367224,-0.098997652,-0.419276221,2.151700023
SLC22A4,0.347708454,-0.585305826,0.57536086,-2.216231771
MEPCE,-0.352610451,-1.625654525,-0.825764754,2.775506842
SUZ12P1,0.35248797,-1.440376392,-2.07069612,2.419352962
FAM178B,-0.356298371,0.501561635,-4.560748001,3.128946803
SEH1L,-0.348215707,1.824656318,1.537438243,-4.564108935
SLC16A3,-0.339514708,0.358102086,-1.217427935,2.527432421
CRABP1,0.339315709,1.121343691,1.660892034,-2.43824527
HEY1,-0.334768531,0.879664852,-2.695280713,2.213237074
VASN,-0.339178266,1.013883337,0.966285678,-3.311653739
WEE2,0.333223005,-1.578424247,-2.749524987,2.629663571
CXCL16,0.323348517,-0.801136712,-1.736960393,2.35919639
DSTN,0.321599174,0.681896022,0.551168672,-2.575245159
LSM5,-0.31468858,-0.841591383,-1.31517293,2.79713392
LYAR,-0.311329129,0.888323529,1.310971773,-2.366368733
C11orf95,-0.317313651,0.227172781,-6.913311178,3.422716136
PABPC1L,0.303272363,-0.94686873,-3.918943266,2.253201261
PPIP5K1P1-CATSPER2,-0.298366962,1.749420558,1.954828846,-2.304334338
TBC1D12,-0.29976019,-1.285009726,-4.359004493,3.379083219
SGCD,-0.293646481,0.173751248,-2.157068993,2.289648846
MPRIP,-0.292633181,0.128463336,-2.514527702,2.281244138
PSME4,-0.288254659,-0.993439235,-0.16171244,2.347919736
NKX1-2,0.291320317,-1.046562522,-1.620133119,3.020615377
NOP2,-0.282676336,0.852663008,-1.490151753,2.375510934
TRUB1,0.278746816,1.298417028,1.284839797,-2.085231841
TPCN2,0.278159293,0.520218708,0.553410583,-2.307285498
DDX41,-0.265284222,0.364896021,-0.74993002,2.529417945
MRPL47,0.263171427,-0.330159889,-1.744503748,2.27683094
DXO,0.262525848,-0.452405238,-1.326372193,2.304797106
FGD5,0.257676991,-0.654849307,1.713820357,-2.292420442
USP32P2,0.251406574,1.144650525,1.55159552,-2.243162216
PRRX1,-0.251157544,0.03184599,-1.011945652,2.385327062
NT5DC3,0.249662032,0.144814477,6.058757205,-3.044705785
CDC23,-0.228733116,0.372039455,-2.739591152,2.793818382
ANKRD36C,-0.228650167,0.02043305,-1.779736449,2.202777501
EVC2,-0.227013412,-0.266358495,1.070366172,-2.341505798
LOC105369244,0.228776262,1.215409711,1.922218021,-2.313688851
USP36,0.221135186,0.293972364,0.600220173,-2.089060324
MED13,0.220260454,-0.703848735,0.725224164,-2.104311934
RAD1,0.20151426,-0.715730834,-0.256001728,2.152772702
ZNF592,-0.191232657,-1.66802941,-1.306052818,2.221265018
WIPI2,-0.189918071,0.531447807,2.420875874,-2.211478685
GLYATL3,-0.19311194,0.361379299,-3.190762611,2.756613414
CDC16,-0.186785026,0.377614029,-2.720352912,2.583921306
MLLT1,0.174429128,1.022746262,2.571845073,-2.73483753
GABRA3,-0.172195418,-0.952111011,-0.037423909,2.262550125
ANOS1,0.166068339,-0.099911777,-0.450666579,2.600530966
SLC5A1,0.153189107,-1.052351389,-0.728547259,2.06247712
GABARAPL3,0.152053038,-0.328863728,-1.328902655,2.284449746
MYOC,-0.134986416,-0.282733997,-1.247859962,2.380440814
HENMT1,-0.134836327,1.204725928,0.99856016,-3.066561595
LYNX1,-0.13309816,1.448760533,2.039299301,-2.638558124
ADCY9,0.130809819,0.665985291,0.78020833,-2.121353634
ACAA1,0.123100294,2.000195126,1.713293017,-3.059337776
MIR205HG,0.12206337,1.750577464,2.157367186,-2.317901732
ONECUT1,0.116439253,0.083317359,1.2181525,-2.335489429
CPT2,0.106604971,0.930368203,0.245408689,-2.233924569
RING1,0.100640191,0.020060288,1.059641457,-2.233219138
AHRR,0.085108829,-1.470990294,-1.515829292,3.198647298
OR2M4,0.079391065,-1.135346442,-1.496544441,4.034776443
MAMSTR,0.072266982,-0.427327316,-1.405397334,2.208580062
GAPDH,-0.062509669,0.488665507,-1.306320263,2.273239533
SMPD2,-0.061894754,0.942721931,1.614316832,-2.061474688
RAB7A,0.060536267,0.339886957,-1.091653107,2.159547493
EFCAB3,-0.048886772,-0.193689555,-0.262282271,2.062191625
NVL,0.045414779,-0.527785377,-1.59793804,2.430734347
POC1B,0.045009832,0.431588304,1.550528219,-2.070806798
RNF166,-0.03713975,0.987708987,-1.281234291,2.149974385
MINOS1-NBL1&NBL1,0.035885713,0.259267159,2.094882782,-2.516621009
FRG2C,-0.033524445,0.418307747,1.216360935,-2.301798843
FOXA1,0.029650297,1.948899944,1.002823391,-2.956339954
SRPX,0.02708167,0.70933011,1.920135845,-3.333083699
IL17RD,0.021575433,0.896551443,1.068533471,-2.805301557
HIST2H3C&HIST2H3A,0.013558636,0.911878079,-0.330906694,-2.240966286
FAM155B,0.004818715,0.259109408,1.231404223,-2.070448086
